Gene	Family
Soffic.05F0013580-5F	GRAS	TFF
Soffic.03G0034320-3D	AP2-EREBP	TFF
Soffic.07G0008890-7C	FAR1	TFF
Soffic.08G0003250-8B	AP2-EREBP	TFF
Soffic.04E0011080-4E	C2C2-Dof	TFF
Soffic.01H0010270-1H	GRAS	TFF
Soffic.10G0020510-10A	AP2-EREBP	TFF
Soffic.01H0020460-1H	Orphans	Orphans
Soffic.01G0020570-1G	MED26	OTR
Soffic.03G0010760-3C	C3H	TFF
Soffic.01G0046610-1C	Orphans	Orphans
Soffic.04G0033950-4A	TCP	TFF
Soffic.10G0013600-10C	Orphans	Orphans
Soffic.04G0034370-4G	Orphans	Orphans
Soffic.03G0009920-3G	C2C2-Dof	TFF
Soffic.03E0016750-3E	Orphans	Orphans
Soffic.09G0017820-9A	Orphans	Orphans
Soffic.06G0013470-6E	NAC	TFF
Soffic.02H0013010-2H	AP2-EREBP	TFF
Soffic.06G0016710-6D	C2H2	TFF
Soffic.04G0033550-4A	Orphans	Orphans
Soffic.06B0020000-6B	Orphans	Orphans
Soffic.04F0021820-4F	NAC	TFF
Soffic.03G0038050-3E	ARF	TFF
Soffic.08G0002020-8F	NAC	TFF
Soffic.10G0003640-10D	Top	TFF
Soffic.08G0014090-8B	GRAS	TFF
Soffic.01G0006750-1B	FAR1	TFF
Soffic.07G0003830-7H	GNAT	OTR
Soffic.02G0036690-2F	DDT	OTR
Soffic.01G0016820-1E	NOT2_3_5	OTR
Soffic.09G0020620-9H	NAC	TFF
Soffic.07G0001620-7G	zf-BED	TFF
Soffic.07G0014440-7B	CCAAT	TFF
Soffic.04G0017710-4H	Orphans	Orphans
Soffic.02G0007810-2G	BBR/BPC	TFF
Soffic.06G0020600-6F	AP2-EREBP	TFF
Soffic.06G0009320-6A	Alfin-like	TFF
Soffic.04G0009570-4D	MYB-related	TFF
Soffic.05F0013980-5F	Orphans	Orphans
Soffic.01A0030730-1A	MYB-related	TFF
Soffic.04G0003270-4E	NAC	TFF
Soffic.08G0015850-8F	Orphans	Orphans
Soffic.04G0028850-4F	Orphans	Orphans
Soffic.01B0003480-1B	mTERF	OTR
Soffic.04C0033610-4C	AP2-EREBP	TFF
Soffic.02G0014830-2F	WRKY	TFF
Soffic.04G0033870-4A	MYB-related	TFF
Soffic.01G0024180-1D	TRAF	OTR
Soffic.09F0013540-9F	bZIP	TFF
Soffic.10G0015820-10G	bHLH	TFF
Soffic.02G0036320-2C	MYB	TFF
Soffic.04H0014290-4H	HSF	TFF
Soffic.08G0013040-8F	C2H2	TFF
Soffic.06C0015550-6C	HMG	OTR
Soffic.05G0008760-5F	Orphans	Orphans
Soffic.03G0033990-3B	AP2-EREBP	TFF
Soffic.09F0003200-9F	Orphans	Orphans
Soffic.04G0026770-4D	SET	OTR
Soffic.06G0009080-6A	Orphans	Orphans
Soffic.02G0014480-2G	FHA	TFF
Soffic.07G0015700-7B	PLATZ	TFF
Soffic.07G0011190-7B	TRAF	OTR
Soffic.06D0015130-6D	HMG	OTR
Soffic.08G0002380-8F	MYB	TFF
Soffic.01G0014600-1A	HB	TFF
Soffic.01G0026680-1E	Orphans	Orphans
Soffic.04H0007410-4H	AP2-EREBP	TFF
Soffic.02G0034200-2B	Alfin-like	TFF
Soffic.05G0003610-5D	OFP	TFF
Soffic.01G0018330-1D	C2C2-Dof	TFF
Soffic.03F0001310-3F	CCAAT	TFF
Soffic.05G0020140-5B	AP2-EREBP	TFF
Soffic.09G0005000-9E	AUX/IAA	OTR
Soffic.02F0016430-2F	zf-BED	TFF
Soffic.06F0019820-6F	Orphans	Orphans
Soffic.08E0015420-8E	AUX/IAA	OTR
Soffic.10G0012660-10E	mTERF	OTR
Soffic.03G0003290-3F	Orphans	Orphans
Soffic.03G0023470-3A	Orphans	Orphans
Soffic.07H0004070-7H	MYB	TFF
Soffic.02G0037640-2D	bZIP	TFF
Soffic.02G0008410-2G	MYB-related	TFF
Soffic.02G0029160-2A	FHA	TFF
Soffic.05H0004230-5H	bZIP	TFF
Soffic.03F0032430-3F	GNAT	OTR
Soffic.08G0002840-8D	GRAS	TFF
Soffic.01F0019210-1F	Orphans	Orphans
Soffic.02G0031980-2F	GRAS	TFF
Soffic.04G0027370-4E	GRAS	TFF
Soffic.09G0021610-9D	WRKY	TFF
Soffic.01F0041200-1F	Orphans	Orphans
Soffic.07G0012970-7A	TCP	TFF
Soffic.03G0018540-3E	MADS	TFF
Soffic.10F0007180-10F	bHLH	TFF
Soffic.10G0003290-10C	Orphans	Orphans
Soffic.06G0015170-6E	MYB	TFF
Soffic.07G0018950-7B	MYB	TFF
Soffic.05F0001990-5F	NAC	TFF
Soffic.02F0015310-2F	GNAT	OTR
Soffic.01C0040610-1C	MYB	TFF
Soffic.03C0021970-3C	AP2-EREBP	TFF
Soffic.03G0026920-3F	CPP	TFF
Soffic.03G0035400-3G	bHLH	TFF
Soffic.01G0055470-1A	Not1	TFF
Soffic.04G0002160-4A	BES1	TFF
Soffic.01F0011270-1F	ABI3VP1	TFF
Soffic.09G0023060-9F	C3H	TFF
Soffic.01G0035900-1E	OFP	TFF
Soffic.05G0020600-5G	C2H2	TFF
Soffic.06G0006750-6E	Orphans	Orphans
Soffic.01E0017270-1E	Orphans	Orphans
Soffic.05D0003600-5D	OFP	TFF
Soffic.03G0018480-3C	bHLH	TFF
Soffic.01G0038760-1D	MYB	TFF
Soffic.04G0022140-4F	AP2-EREBP	TFF
Soffic.01G0012280-1E	bHLH	TFF
Soffic.04G0022850-4E	zf-BED	TFF
Soffic.04G0008420-4A	AUX/IAA	OTR
Soffic.02G0010580-2F	AUX/IAA	OTR
Soffic.09G0014930-9H	bZIP	TFF
Soffic.04D0021880-4D	MYB	TFF
Soffic.03G0037910-3H	bZIP	TFF
Soffic.03G0034690-3F	AP2-EREBP	TFF
Soffic.06G0016210-6E	AP2-EREBP	TFF
Soffic.04H0010680-4H	C3H	TFF
Soffic.01G0009160-1F	C3H	TFF
Soffic.04D0021290-4D	C2C2-CO-like	TFF
Soffic.09F0006590-9F	ABI3VP1	TFF
Soffic.07G0018870-7B	ARF	TFF
Soffic.01G0047510-1F	HB	TFF
Soffic.07G0003180-7B	C3H	TFF
Soffic.10G0003750-10E	TRAF	OTR
Soffic.02G0023620-2B	Orphans	Orphans
Soffic.09G0005570-9A	zf-BED	TFF
Soffic.06G0008760-6G	Orphans	Orphans
Soffic.04G0023740-4B	WRKY	TFF
Soffic.04G0024220-4G	C2C2-YABBY	TFF
Soffic.01G0003380-1G	C3H	TFF
Soffic.03H0021780-3H	E2F-DP	TFF
Soffic.01G0029140-1A	bHLH	TFF
Soffic.03G0027170-3G	AP2-EREBP	TFF
Soffic.01B0021440-1B	Orphans	Orphans
Soffic.03G0003210-3A	C2C2-Dof	TFF
Soffic.06G0016710-6C	MYB-related	TFF
Soffic.02G0022970-2C	NAC	TFF
Soffic.07G0013500-7H	zf-BED	TFF
Soffic.03G0016480-3G	AP2-EREBP	TFF
Soffic.01G0045640-1G	MYB-related	TFF
Soffic.09G0009810-9E	MYB-related	TFF
Soffic.02G0024210-2A	AP2-EREBP	TFF
Soffic.09D0001240-9D	MYB	TFF
Soffic.01G0016440-1C	NOT2_3_5	OTR
Soffic.07G0017800-7E	Orphans	Orphans
Soffic.04G0034050-4G	AUX/IAA	OTR
Soffic.09G0008450-9G	bHLH	TFF
Soffic.03G0024270-3D	ABI3VP1	TFF
Soffic.08G0004350-8D	bZIP	TFF
Soffic.03G0034740-3G	Orphans	Orphans
Soffic.10G0007910-10H	ARF	TFF
Soffic.05G0000480-5F	SAP	TFF
Soffic.09G0021990-9H	Orphans	Orphans
Soffic.07D0007320-7D	MADS	TFF
Soffic.08G0016040-8B	SET	OTR
Soffic.02G0024050-2F	AP2-EREBP	TFF
Soffic.06G0019630-6G	PLATZ	TFF
Soffic.07H0004580-7H	bZIP	TFF
Soffic.02G0030160-2D	MYB	TFF
Soffic.01G0026550-1G	Orphans	Orphans
Soffic.02G0003620-2F	Orphans	Orphans
Soffic.05G0010330-5A	FAR1	TFF
Soffic.07G0003710-7E	GNAT	OTR
Soffic.02G0017830-2C	MYB	TFF
Soffic.09G0003530-9H	bHLH	TFF
Soffic.01G0002690-1A	C2C2-GATA	TFF
Soffic.10E0001910-10E	BBR/BPC	TFF
Soffic.02G0032270-2D	bHLH	TFF
Soffic.01F0018440-1F	Orphans	Orphans
Soffic.01G0031030-1G	MYB	TFF
Soffic.09G0021000-9E	Orphans	Orphans
Soffic.02G0009320-2E	BES1	TFF
Soffic.03F0037770-3F	GRAS	TFF
Soffic.04G0033020-4A	NAC	TFF
Soffic.10G0020160-10B	zf-BED	TFF
Soffic.01G0021460-1G	Orphans	Orphans
Soffic.05G0008680-5D	AP2-EREBP	TFF
Soffic.08C0006830-8C	MADS	TFF
Soffic.02E0002610-2E	NAC	TFF
Soffic.10G0015070-10G	FAR1	TFF
Soffic.01E0013500-1E	zf-HD	TFF
Soffic.10G0000080-10F	ARF	TFF
Soffic.07G0015290-7G	SGT1	OTR
Soffic.04H0027390-4H	bHLH	TFF
Soffic.07G0013750-7C	SGT1	OTR
Soffic.06G0012480-6H	NAC	TFF
Soffic.01G0017260-1D	LIM	TFF
Soffic.03G0003500-3B	MYB-related	TFF
Soffic.04G0009690-4F	bHLH	TFF
Soffic.04G0019660-4A	FAR1	TFF
Soffic.03E0027490-3E	BSD	TFF
Soffic.10G0023550-10F	MYB	TFF
Soffic.01G0014680-1E	C3H	TFF
Soffic.03G0010090-3D	C3H	TFF
Soffic.08G0004440-8E	FAR1	TFF
Soffic.07D0007080-7D	Tify	TFF
Soffic.10G0001530-10G	BBR/BPC	TFF
Soffic.10G0011250-10B	zf-C5HC2	TFF
Soffic.02G0014270-2D	bZIP	TFF
Soffic.04G0028690-4D	ARF	TFF
Soffic.10E0011960-10E	TRAF	OTR
Soffic.03G0032290-3F	zf-BED	TFF
Soffic.05G0007780-5D	Top	TFF
Soffic.09G0010370-9H	AP2-EREBP	TFF
Soffic.03G0039930-3H	GNAT	OTR
Soffic.02G0030490-2G	mTERF	OTR
Soffic.04H0006500-4H	MYB	TFF
Soffic.10G0024030-10B	Orphans	Orphans
Soffic.10G0007320-10G	AP2-EREBP	TFF
Soffic.03G0012570-3C	WRKY	TFF
Soffic.04G0007070-4A	AP2-EREBP	TFF
Soffic.06G0008840-6E	Orphans	Orphans
Soffic.04G0027920-4E	GNAT	OTR
Soffic.02H0030780-2H	mTERF	OTR
Soffic.01G0039760-1B	C2C2-Dof	TFF
Soffic.04D0033790-4D	C2H2	TFF
Soffic.05G0018740-5C	NAC	TFF
Soffic.08G0002890-8A	GRAS	TFF
Soffic.09G0022160-9D	NAC	TFF
Soffic.04G0015670-4C	FAR1	TFF
Soffic.06G0003640-6G	Orphans	Orphans
Soffic.02G0037690-2A	bZIP	TFF
Soffic.03G0036850-3A	NAC	TFF
Soffic.01G0030720-1A	MYB-related	TFF
Soffic.10G0001770-10B	SET	OTR
Soffic.08G0004040-8H	CCAAT	TFF
Soffic.02G0006280-2G	TRAF	OTR
Soffic.08G0005730-8D	AP2-EREBP	TFF
Soffic.07G0011870-7D	BSD	TFF
Soffic.04G0010240-4B	Orphans	Orphans
Soffic.07G0005440-7G	CCAAT	TFF
Soffic.07G0019330-7A	ARF	TFF
Soffic.10G0001680-10H	MYB-related	TFF
Soffic.10G0008430-10E	mTERF	OTR
Soffic.09G0003730-9G	Top	TFF
Soffic.03G0035460-3E	MADS	TFF
Soffic.09G0009730-9F	AP2-EREBP	TFF
Soffic.07G0020680-7F	TRAF	OTR
Soffic.10G0019210-10A	FAR1	TFF
Soffic.10G0004270-10E	MADS	TFF
Soffic.06D0020220-6D	bHLH	TFF
Soffic.06G0014450-6D	GRAS	TFF
Soffic.03G0011380-3A	SBP	TFF
Soffic.01G0041090-1C	MYB	TFF
Soffic.01G0026340-1B	zf-BED	TFF
Soffic.01G0040180-1G	OFP	TFF
Soffic.07G0000790-7H	PHD	OTR
Soffic.01G0026810-1G	MED26	OTR
Soffic.01E0048350-1E	ABI3VP1	TFF
Soffic.10D0002320-10D	BBR/BPC	TFF
Soffic.07G0012670-7C	TCP	TFF
Soffic.04G0003450-4A	Orphans	Orphans
Soffic.03G0033200-3H	AP2-EREBP	TFF
Soffic.02G0017110-2G	MYB	TFF
Soffic.02G0019020-2D	C2H2	TFF
Soffic.04G0023630-4F	C2C2-Dof	TFF
Soffic.04G0032630-4B	CCAAT	TFF
Soffic.03G0020760-3A	CCAAT	TFF
Soffic.06G0009030-6D	FAR1	TFF
Soffic.06G0021730-6F	MYB-related	TFF
Soffic.04B0008790-4B	Orphans	Orphans
Soffic.04G0023580-4F	zf-HD	TFF
Soffic.04G0006040-4C	MYB	TFF
Soffic.02G0034000-2E	Tudor-knot	OTR
Soffic.09G0001660-9A	C2H2	TFF
Soffic.07G0010780-7G	Orphans	Orphans
Soffic.02H0016800-2H	TCP	TFF
Soffic.02G0028110-2F	FAR1	TFF
Soffic.05H0011490-5H	bHLH	TFF
Soffic.02H0019780-2H	AP2-EREBP	TFF
Soffic.04G0029980-4G	AP2-EREBP	TFF
Soffic.02F0002070-2F	AP2-EREBP	TFF
Soffic.03D0002620-3D	MADS	TFF
Soffic.09G0021400-9H	MYB-related	TFF
Soffic.04H0010100-4H	bZIP	TFF
Soffic.06G0007770-6B	ARF	TFF
Soffic.01G0033640-1D	PLATZ	TFF
Soffic.07G0017860-7G	PHD	OTR
Soffic.04G0017120-4A	ARF	TFF
Soffic.02G0029440-2G	CCAAT	TFF
Soffic.04G0000190-4G	MYB	TFF
Soffic.10G0009930-10G	TRAF	OTR
Soffic.05H0005180-5H	GRAS	TFF
Soffic.02G0027340-2H	GRAS	TFF
Soffic.02G0017390-2H	Orphans	Orphans
Soffic.08G0002280-8A	SET	OTR
Soffic.03G0006250-3E	AP2-EREBP	TFF
Soffic.01G0026900-1C	TIG	TFF
Soffic.02G0000340-2E	C2H2	TFF
Soffic.09G0014730-9G	Orphans	Orphans
Soffic.07G0006750-7A	GNAT	OTR
Soffic.04G0015990-4F	C2H2	TFF
Soffic.07G0006260-7A	MYB	TFF
Soffic.05G0004560-5A	MED26	OTR
Soffic.06G0023790-6B	Tify	TFF
Soffic.10G0008580-10B	MYB-related	TFF
Soffic.03G0002200-3H	MYB-related	TFF
Soffic.10G0015210-10F	MYB	TFF
Soffic.03G0010790-3B	C2C2-Dof	TFF
Soffic.07G0005650-7D	WRKY	TFF
Soffic.05G0018850-5G	GRAS	TFF
Soffic.09G0007790-9A	OFP	TFF
Soffic.09F0019800-9F	Orphans	Orphans
Soffic.04G0006010-4H	WRKY	TFF
Soffic.05G0005090-5D	NAC	TFF
Soffic.10G0012180-10G	PHD	OTR
Soffic.08G0017990-8G	WRKY	TFF
Soffic.07E0016470-7E	PAS	TFF
Soffic.06G0000830-6H	TRAF	OTR
Soffic.06E0005970-6E	TIG	TFF
Soffic.04G0016680-4B	C2H2	TFF
Soffic.01G0010740-1A	bHLH	TFF
Soffic.06G0024690-6G	MYB-related	TFF
Soffic.02G0033580-2G	DBP	TFF
Soffic.01G0010310-1E	zf-BED	TFF
Soffic.06H0016050-6H	AP2-EREBP	TFF
Soffic.04G0017790-4A	Orphans	Orphans
Soffic.02G0020060-2B	bHLH	TFF
Soffic.08H0016340-8H	C2C2-YABBY	TFF
Soffic.07G0022080-7D	C2H2	TFF
Soffic.01G0026500-1C	Tify	TFF
Soffic.05F0012480-5F	Orphans	Orphans
Soffic.10B0017450-10B	C3H	TFF
Soffic.02G0025830-2G	MADS	TFF
Soffic.01G0027260-1A	AP2-EREBP	TFF
Soffic.01G0021140-1A	OFP	TFF
Soffic.03H0002280-3H	Orphans	Orphans
Soffic.09G0008150-9B	bHLH	TFF
Soffic.04G0020500-4F	NAC	TFF
Soffic.02E0033670-2E	CAMTA	TFF
Soffic.02G0001970-2E	GNAT	OTR
Soffic.03G0005330-3A	zf-fF-X1	TFF
Soffic.03G0003270-3A	MYB	TFF
Soffic.05G0010380-5C	ABI3VP1	TFF
Soffic.02F0002630-2F	MYB	TFF
Soffic.03G0001880-3G	BES1	TFF
Soffic.09H0016130-9H	Orphans	Orphans
Soffic.04G0005300-4C	C2C2-CO-like	TFF
Soffic.07G0002560-7A	MYB-related	TFF
Soffic.06E0010270-6E	MYB	TFF
Soffic.01G0006340-1F	HB	TFF
Soffic.01G0013240-1D	Orphans	Orphans
Soffic.03G0036080-3A	C3H	TFF
Soffic.09D0012790-9D	mTERF	OTR
Soffic.03G0030140-3B	MYB	TFF
Soffic.01G0044080-1D	HSF	TFF
Soffic.06G0017060-6D	WRKY	TFF
Soffic.10H0022350-10H	C2C2-GATA	TFF
Soffic.05G0003200-5B	Orphans	Orphans
Soffic.04G0032120-4E	zf-fF-X1	TFF
Soffic.07G0013180-7E	bZIP	TFF
Soffic.07G0018910-7C	AP2-EREBP	TFF
Soffic.08G0011720-8B	C2H2	TFF
Soffic.02G0000520-2A	C2H2	TFF
Soffic.09G0001890-9D	Orphans	Orphans
Soffic.01G0005690-1F	FAR1	TFF
Soffic.01G0009660-1C	WRKY	TFF
Soffic.06G0008810-6A	Orphans	Orphans
Soffic.03G0032080-3G	SET	OTR
Soffic.10G0011560-10C	FHA	TFF
Soffic.01D0026430-1D	SAP	TFF
Soffic.02H0017240-2H	WRKY	TFF
Soffic.03G0030560-3F	NAC	TFF
Soffic.03F0017940-3F	WRKY	TFF
Soffic.07H0006470-7H	AP2-EREBP	TFF
Soffic.01G0036440-1G	MYB-related	TFF
Soffic.03H0022670-3H	AP2-EREBP	TFF
Soffic.03G0004900-3E	zf-fF-X1	TFF
Soffic.09B0001520-9B	C2H2	TFF
Soffic.04D0023910-4D	SET	OTR
Soffic.05G0019930-5E	C2C2-Dof	TFF
Soffic.03G0010440-3C	Top	TFF
Soffic.01G0017070-1C	zf-LSD1	TFF
Soffic.01G0030200-1B	FAR1	TFF
Soffic.02G0025610-2F	RWP-RK	TFF
Soffic.08G0004410-8A	MYB-related	TFF
Soffic.02G0023500-2E	MYB	TFF
Soffic.07H0011810-7H	MYB	TFF
Soffic.03G0030960-3F	C2C2-GATA	TFF
Soffic.03G0025660-3B	C2C2-Dof	TFF
Soffic.07G0019660-7F	zf-A20	TFF
Soffic.02G0019570-2B	HSF	TFF
Soffic.03G0002840-3A	C2H2	TFF
Soffic.06G0025270-6G	ARF	TFF
Soffic.02G0003290-2E	AP2-EREBP	TFF
Soffic.10G0009850-10C	E2F-DP	TFF
Soffic.03D0032950-3D	OFP	TFF
Soffic.01E0049050-1E	bHLH	TFF
Soffic.05C0014200-5C	GNAT	OTR
Soffic.04G0010560-4G	Orphans	Orphans
Soffic.02H0034030-2H	SAP	TFF
Soffic.02G0024570-2G	bZIP	TFF
Soffic.04G0028920-4G	mTERF	OTR
Soffic.06G0017180-6B	C2C2-Dof	TFF
Soffic.02G0037000-2A	Orphans	Orphans
Soffic.08G0003210-8D	WRKY	TFF
Soffic.04G0030280-4D	GRF	TFF
Soffic.01G0024530-1F	MED26	OTR
Soffic.01G0031390-1D	OFP	TFF
Soffic.07D0007430-7D	Orphans	Orphans
Soffic.07G0020600-7C	bZIP	TFF
Soffic.01G0014040-1C	CCAAT	TFF
Soffic.07G0018030-7A	bHLH	TFF
Soffic.01G0024930-1F	zf-LSD1	TFF
Soffic.04G0006460-4B	mTERF	OTR
Soffic.01G0005610-1A	FHA	TFF
Soffic.04G0023180-4A	AP2-EREBP	TFF
Soffic.05G0007020-5D	Orphans	Orphans
Soffic.08G0008650-8F	TRAF	OTR
Soffic.07B0004220-7B	bZIP	TFF
Soffic.01G0006710-1D	GNAT	OTR
Soffic.08G0002070-8G	MYB	TFF
Soffic.06G0018860-6A	PLATZ	TFF
Soffic.06G0019420-6E	PLATZ	TFF
Soffic.01D0019600-1D	TFIID	TFF
Soffic.01G0032820-1F	OFP	TFF
Soffic.03F0032850-3F	MYB	TFF
Soffic.06G0007500-6H	AP2-EREBP	TFF
Soffic.02H0036320-2H	TUB	TFF
Soffic.07B0012900-7B	bHLH	TFF
Soffic.09G0015840-9C	MYB	TFF
Soffic.02G0015660-2B	SET	OTR
Soffic.01G0019220-1H	Orphans	Orphans
Soffic.10G0008910-10E	G2-like	TFF
Soffic.01G0016090-1D	TFIID	TFF
Soffic.08G0004750-8D	TUB	TFF
Soffic.03G0003320-3G	Orphans	Orphans
Soffic.04A0020880-4A	GNAT	OTR
Soffic.06G0019000-6B	FAR1	TFF
Soffic.03G0003240-3E	MYB-related	TFF
Soffic.01G0045830-1D	GNAT	OTR
Soffic.02G0020980-2E	NAC	TFF
Soffic.01F0036440-1F	C2H2	TFF
Soffic.09F0015260-9F	NAC	TFF
Soffic.08G0004130-8F	bZIP	TFF
Soffic.06G0008180-6G	SET	OTR
Soffic.03G0035470-3B	MADS	TFF
Soffic.09G0022080-9B	Sigma70-like	TFF
Soffic.03G0003740-3C	WRKY	TFF
Soffic.01G0017580-1C	LIM	TFF
Soffic.01G0045310-1A	MYB-related	TFF
Soffic.05G0018490-5B	HSF	TFF
Soffic.01F0010480-1F	C2C2-YABBY	TFF
Soffic.02G0041130-2B	AP2-EREBP	TFF
Soffic.08G0012590-8H	MYB	TFF
Soffic.02F0024570-2F	Pseudo_ARR-B	OTR
Soffic.02G0017460-2E	Tify	TFF
Soffic.05G0003210-5G	DDT	OTR
Soffic.03G0025970-3H	Orphans	Orphans
Soffic.01G0031270-1C	GRAS	TFF
Soffic.05G0022710-5F	GRAS	TFF
Soffic.04H0021660-4H	ARF	TFF
Soffic.01G0024260-1E	FAR1	TFF
Soffic.06G0012540-6A	Orphans	Orphans
Soffic.06E0000350-6E	NAC	TFF
Soffic.05G0015920-5D	GRAS	TFF
Soffic.01G0012150-1E	FHA	TFF
Soffic.01G0033890-1B	Not1	TFF
Soffic.01G0046330-1B	AP2-EREBP	TFF
Soffic.02G0003120-2C	C2H2	TFF
Soffic.02G0024080-2G	Pseudo_ARR-B	OTR
Soffic.07G0002840-7C	Orphans	Orphans
Soffic.01G0010770-1E	HSF	TFF
Soffic.07G0002230-7D	Orphans	Orphans
Soffic.01G0012380-1C	Top	TFF
Soffic.04G0013010-4E	HSF	TFF
Soffic.06G0011890-6A	Orphans	Orphans
Soffic.05G0021490-5A	C2H2	TFF
Soffic.04H0027120-4H	AP2-EREBP	TFF
Soffic.10G0020520-10E	Orphans	Orphans
Soffic.02G0019320-2B	GeBP	TFF
Soffic.04G0027770-4E	WRKY	TFF
Soffic.02G0023130-2E	Pseudo_ARR-B	OTR
Soffic.01G0026760-1A	Tify	TFF
Soffic.04G0023550-4G	Orphans	Orphans
Soffic.10G0009820-10A	zf-BED	TFF
Soffic.02G0031360-2A	AP2-EREBP	TFF
Soffic.08G0006600-8F	Orphans	Orphans
Soffic.01G0028850-1B	C2H2	TFF
Soffic.01G0045370-1A	MYB-related	TFF
Soffic.02D0029390-2D	CCAAT	TFF
Soffic.09G0007310-9F	C2H2	TFF
Soffic.02G0024800-2C	HSF	TFF
Soffic.04G0015940-4E	bHLH	TFF
Soffic.06G0004180-6A	Orphans	Orphans
Soffic.04H0013760-4H	Orphans	Orphans
Soffic.05G0010780-5C	FAR1	TFF
Soffic.03C0006370-3C	CCAAT	TFF
Soffic.01G0051790-1A	C2C2-GATA	TFF
Soffic.07H0003390-7H	TRAF	OTR
Soffic.01H0029720-1H	bZIP	TFF
Soffic.07F0010380-7F	MYB-related	TFF
Soffic.09H0021670-9H	Orphans	Orphans
Soffic.02G0019200-2A	Orphans	Orphans
Soffic.08H0012480-8H	C2C2-Dof	TFF
Soffic.05G0021500-5A	C2H2	TFF
Soffic.04G0031350-4A	NAC	TFF
Soffic.03H0002150-3H	C2C2-Dof	TFF
Soffic.04G0008950-4D	C2H2	TFF
Soffic.03F0006660-3F	bZIP	TFF
Soffic.01G0009300-1C	C2H2	TFF
Soffic.05G0018050-5F	MADS	TFF
Soffic.03G0001940-3D	NOZZLE	TFF
Soffic.01G0021110-1E	FAR1	TFF
Soffic.04G0014000-4G	zf-BED	TFF
Soffic.01G0011570-1A	HB	TFF
Soffic.08G0009240-8G	FAR1	TFF
Soffic.10G0016590-10F	AP2-EREBP	TFF
Soffic.02G0005200-2C	TRAF	OTR
Soffic.08C0009960-8C	LIM	TFF
Soffic.03G0037190-3H	C2H2	TFF
Soffic.10G0019460-10H	Orphans	Orphans
Soffic.02C0004050-2C	MYB	TFF
Soffic.06G0007520-6B	zf-HD	TFF
Soffic.02G0017680-2B	zf-HD	TFF
Soffic.07G0018320-7C	bHLH	TFF
Soffic.04F0006380-4F	MYB-related	TFF
Soffic.05G0001880-5A	NAC	TFF
Soffic.04G0029000-4B	GeBP	TFF
Soffic.01G0008940-1D	FAR1	TFF
Soffic.04G0000240-4E	MYB	TFF
Soffic.10G0009740-10F	CCAAT	TFF
Soffic.06G0021700-6A	GNAT	OTR
Soffic.01G0037810-1F	bHLH	TFF
Soffic.01H0023290-1H	FAR1	TFF
Soffic.06G0023390-6B	AP2-EREBP	TFF
Soffic.05G0012120-5D	SBP	TFF
Soffic.08G0013050-8B	WRKY	TFF
Soffic.01C0039090-1C	bZIP	TFF
Soffic.01G0022550-1A	Orphans	Orphans
Soffic.09G0014330-9G	HB	TFF
Soffic.04G0025430-4D	C2C2-Dof	TFF
Soffic.03B0007320-3B	C2C2-Dof	TFF
Soffic.04H0025080-4H	ARID	OTR
Soffic.03G0025770-3G	NAC	TFF
Soffic.06G0001330-6B	Orphans	Orphans
Soffic.07G0009030-7F	zf-BED	TFF
Soffic.07G0003030-7G	TRAF	OTR
Soffic.08G0011490-8G	PAS	TFF
Soffic.03E0035130-3E	GRAS	TFF
Soffic.07G0014800-7A	CCAAT	TFF
Soffic.08G0005360-8G	MYB	TFF
Soffic.01H0044080-1H	Tify	TFF
Soffic.10G0020310-10E	MADS	TFF
Soffic.01G0031620-1H	GRAS	TFF
Soffic.10E0004440-10E	C2H2	TFF
Soffic.10G0020670-10G	TRAF	OTR
Soffic.02G0027740-2H	Orphans	Orphans
Soffic.01G0023770-1C	Orphans	Orphans
Soffic.06G0018920-6G	MYB-related	TFF
Soffic.02G0019510-2B	HSF	TFF
Soffic.09G0009890-9D	PHD	OTR
Soffic.03G0006180-3E	bHLH	TFF
Soffic.06G0014210-6H	SET	OTR
Soffic.01G0031360-1B	C2H2	TFF
Soffic.09C0017450-9C	MYB-related	TFF
Soffic.03G0021080-3B	AUX/IAA	OTR
Soffic.07G0013010-7D	PHD	OTR
Soffic.10G0019560-10C	bZIP	TFF
Soffic.02G0002840-2D	NAC	TFF
Soffic.05G0004550-5H	Orphans	Orphans
Soffic.02G0001990-2D	zf-BED	TFF
Soffic.02G0028850-2A	FAR1	TFF
Soffic.02G0002230-2C	BSD	TFF
Soffic.08G0014620-8F	Orphans	Orphans
Soffic.02G0023680-2D	zf-A20	TFF
Soffic.06C0017250-6C	PLATZ	TFF
Soffic.01G0029570-1D	MYB-related	TFF
Soffic.01G0004100-1B	C2H2	TFF
Soffic.07D0012090-7D	TRAF	OTR
Soffic.05G0006860-5B	NAC	TFF
Soffic.09E0018860-9E	Trihelix	TFF
Soffic.05C0007510-5C	zf-BED	TFF
Soffic.10G0014650-10G	MYB-related	TFF
Soffic.07G0006100-7D	ABI3VP1	TFF
Soffic.08G0010630-8F	Orphans	Orphans
Soffic.01G0021910-1D	ARF	TFF
Soffic.07G0004300-7G	Top	TFF
Soffic.10G0019360-10B	TRAF	OTR
Soffic.09G0004830-9A	AP2-EREBP	TFF
Soffic.10G0000940-10B	MYB	TFF
Soffic.06G0022690-6C	Orphans	Orphans
Soffic.03G0007750-3E	bHLH	TFF
Soffic.07G0014790-7D	AP2-EREBP	TFF
